struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
0,83.42481930851925,0,6,-1.216901183128357,-0.1948169767856598,-1.3214328289031982,0.27380356192588806,1.3634905815124512,-2.130664348602295,-1.6624915599822998,-1.3308405876159668,0.857150137424469,-0.32022055983543396,3.148331642150879
0,83.42481930851925,1,1,-1.216901183128357,3.6432042121887207,7.4707489013671875,-4.596166610717773,9.497882843017578,-5.967713356018066,-10.525177001953125,-0.648441731929779,-3.861236572265625,-4.420382022857666,13.463370323181152
0,83.42481930851925,2,1,-1.2169010639190674,0.42281708121299744,-2.5070512294769287,-4.404295921325684,5.085460186004639,-5.179205894470215,-8.406878471374512,-2.452609062194824,0.27581000328063965,-2.6096906661987305,10.507217407226562
0,83.42481930851925,3,6,-1.2169010639190674,1.3067584037780762,0.7033668160438538,-0.15884330868721008,1.4925057888031006,-4.121476173400879,-5.401488780975342,-1.5110509395599365,0.9903737902641296,0.3026159405708313,7.036926746368408
0,83.42481930851925,4,6,-1.216901183128357,-0.41543078422546387,-1.465837836265564,-0.171842560172081,1.5332295894622803,-3.325270414352417,-2.453449249267578,-2.277218818664551,1.0952657461166382,-0.37386518716812134,4.85818338394165
0,83.42481930851925,5,6,-1.216901183128357,0.3634978234767914,0.27959930896759033,0.10069108754396439,0.4695158302783966,-3.3650171756744385,-3.6499218940734863,-1.8660160303115845,0.973270833492279,-0.3068210184574127,5.400804042816162
0,83.42481930851925,6,6,-1.2169013023376465,-1.2022046291804145e-07,3.725085662154015e-08,-3.2430026664087563e-08,1.2997035980788496e-07,-3.3410794734954834,-3.265648603439331,-2.0337002277374268,0.9619976282119751,-0.41100946068763733,5.201690196990967
0,83.42481930851925,7,6,-1.216901183128357,-0.3634977638721466,-0.27959921956062317,-0.10069113224744797,0.46951577067375183,-3.3645870685577393,-3.649350643157959,-1.865942358970642,0.9727609157562256,-0.30683019757270813,5.400032997131348
0,83.42481930851925,8,6,-1.216901183128357,0.4154306948184967,1.4658379554748535,0.17184269428253174,1.5332297086715698,-3.30859112739563,-2.4308247566223145,-2.2572154998779297,1.0884385108947754,-0.3795921504497528,4.824882984161377
0,83.42481930851925,9,6,-1.2169010639190674,-1.3067585229873657,-0.7033668756484985,0.15884314477443695,1.4925059080123901,-3.888148307800293,-5.219940662384033,-1.2900699377059937,0.8666477203369141,0.2324288934469223,6.695883750915527
0,83.42481930851925,10,1,-1.2169013023376465,4.502995491027832,-0.2854849696159363,0.32047656178474426,4.523402690887451,-8.769485473632812,-4.533735275268555,-3.950735569000244,4.95387077331543,-0.118406742811203,11.731232643127441
0,83.42481930851925,11,1,-1.216901183128357,-8.569015502929688,-4.678214073181152,8.679985046386719,13.063531875610352,-4.163817405700684,-8.01516342163086,-9.359586715698242,1.1331534385681152,4.456157684326172,13.7957763671875
0,83.42481930851925,12,6,-1.216901183128357,0.19481675326824188,1.321433186531067,-0.27380385994911194,1.3634910583496094,-0.8165438175201416,0.9850366115570068,-0.5944806337356567,0.3148398697376251,0.26520928740501404,1.4696625471115112
